	1	10	0	0	0	0	1	1	0	4	0	0	0	0	0	0	2	4	0	0	0	0
	1	1	0	0	0	0	0	1	0	2	0	0	1	0	0	1	1	0	2	0	0	0
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	15	4	0	0	0	0	0	1	0	4	0	0	0	0	0	0	5	3	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
	1	2	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1	3	2	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	4	2	0	4	2	1	1	2	3	0	1	0	0	0	2	1	2	2	0	0	1
	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0
	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
	1	10	2	0	0	5	2	0	2	5	1	0	0	0	0	6	1	1	2	0	0	1
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
	1	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	2	0	0	1
	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	12	24	1	21	62	12	1	0	3	0	3	9	5	10	31	1	9	3	1	18	10
	1	17	10	0	7	17	1	2	3	6	3	3	1	1	5	5	2	7	10	0	6	5
	1	4	3	0	0	1	0	2	1	2	2	0	0	0	0	1	1	2	2	0	0	1
	2	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0
	4	9	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	20	116	77	5	50	97	13	10	36	62	19	7	12	19	14	53	11	54	59	2	18	43
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	4	0	0	0	0	0	0	2	6	3	0	0	3	0	0	0	1	2	0	0	2
	6	30	22	1	10	44	7	4	11	25	8	0	0	8	7	12	3	16	10	0	5	12
	6	93	54	0	19	68	8	3	40	47	9	7	6	7	23	42	3	47	37	2	32	39
	1	8	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	1	0	0	0
	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
	1	1	2	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	1
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	0	0	2	0	5	0	0	0	0	0	0	1	2	0	0	0	0
	1	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
	8	52	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
	4	47	23	0	4	20	3	2	10	25	16	4	3	6	2	13	2	23	22	1	8	14
	3	2	10	0	0	0	0	1	1	5	0	0	0	0	0	0	1	0	4	0	0	0
	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
	6	23	2	0	0	0	0	0	1	15	0	0	0	1	0	0	1	9	4	0	0	0
	16	105	59	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	2	0	0
	1	10	5	0	0	0	0	0	1	2	1	0	0	0	0	0	1	3	1	0	0	0
	6	39	9	0	0	0	0	0	0	12	0	2	0	0	0	0	3	26	4	0	0	0
	3	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	4	27	7	0	5	6	3	0	2	1	0	0	0	1	1	1	2	3	5	0	0	2
	3	10	4	0	1	2	0	0	2	3	0	3	0	0	0	0	0	5	3	0	0	0
	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0
	2	8	3	0	2	1	0	1	3	1	1	1	0	0	2	3	0	3	6	0	1	0
	4	23	1	0	0	5	0	0	0	4	2	1	0	2	0	0	1	9	2	0	2	2
	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	16	14	0	0	0	0	2	2	9	5	0	0	0	0	0	1	8	6	0	0	0
	2	2	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
	2	13	2	0	0	0	0	0	3	2	0	0	0	2	0	0	1	2	2	0	0	4
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
	1	4	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0
	2	23	14	1	7	17	4	0	6	18	4	2	1	10	2	15	1	17	7	2	14	18
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	2	2	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0
	2	1	1	0	0	0	0	1	2	1	0	0	0	0	0	1	2	1	2	0	0	0
	2	12	4	1	0	2	1	0	1	5	1	0	0	0	2	0	1	5	2	0	0	0
	4	8	2	0	0	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0
	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
	1	3	3	0	0	1	1	0	0	2	0	3	0	0	0	2	0	0	0	0	1	3
	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	22	12	0	0	0	0	0	6	6	1	4	0	0	0	0	0	1	3	0	0	0
	2	5	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1
	5	32	15	2	5	10	2	0	6	6	0	2	2	2	2	6	0	16	6	0	6	1
	2	6	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0
	1	0	1	0	1	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
	4	66	22	0	1	9	2	0	24	21	3	4	0	11	1	12	2	34	20	3	9	7
	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	9	111	77	7	52	128	15	7	31	45	11	14	20	23	28	99	3	42	41	2	40	60
	1	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	1	3	4	0	0	2
	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
	1	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
	1	8	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0
	5	11	3	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	2	0	0	0
	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
	1	3	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
	1	1	2	0	0	0	0	1	0	4	4	0	0	0	0	0	0	3	4	0	0	0
	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	3	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1
	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0
	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
	1	9	7	1	4	14	1	1	0	7	3	3	1	3	0	6	1	11	7	0	6	4
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0
	3	7	4	0	0	0	0	0	5	0	0	1	0	0	0	0	1	5	2	0	0	0
	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	14	3	0	0	1	0	1	7	2	0	1	0	0	0	5	0	6	4	0	0	0
	1	2	2	0	1	0	0	1	0	4	0	0	0	0	0	0	0	5	1	0	0	0
	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	4	3	0	0	0	0	1	1	1	1	0	0	0	0	0	2	5	1	0	0	0
	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0
	1	2	2	0	1	5	0	0	1	1	0	3	0	3	0	0	0	2	3	0	5	1
	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	7	1	0	0	8	0	0	0	1	1	0	0	0	0	0	0	5	8	0	0	0
	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	5	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	10	2	0	1	2	0	0	0	2	1	1	0	1	1	1	0	6	9	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
	3	96	50	4	29	105	15	3	32	33	8	14	4	12	17	46	2	26	34	2	37	31
	1	7	10	1	7	39	1	0	0	2	0	2	1	3	6	13	0	4	5	0	6	4
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
	2	5	0	0	0	3	2	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	1	1	0	4	5	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1
	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	3	1	0	0	0
	3	24	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	16	9	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	3	10	13	2	6	13	1	2	1	6	4	1	1	2	1	7	1	11	5	1	5	1
	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0
	1	3	3	2	2	11	3	2	0	2	1	0	0	2	3	7	1	0	0	0	0	1
	1	0	1	0	1	3	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	1
	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	5	1	0	0	2	2	0	0	3	2	2	0	0	0	0	0	0	9	1	0	1
	1	27	38	2	9	33	3	0	8	8	0	4	0	2	4	13	0	10	8	0	5	5
	2	3	0	1	0	1	0	1	0	1	1	1	2	0	1	1	1	1	0	0	1	0
	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	7	19	2	3	9	3	4	1	5	5	2	1	2	0	6	2	5	9	0	1	5
	1	1	2	0	1	0	0	0	3	0	0	1	0	1	0	2	0	0	2	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	9	1	0	1	2	0	0	0	1	0	1	2	1	4	4	0	3	3	0	0	0
	1	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1
	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0
	2	15	1	1	1	8	1	2	0	1	0	2	0	2	3	3	1	1	1	0	0	2
	2	8	0	1	2	8	1	1	0	1	0	0	0	2	3	3	1	1	0	0	0	2
	1	1	1	0	1	5	1	1	2	3	1	0	0	1	0	2	0	2	3	0	0	1
	1	18	0	0	0	1	0	1	0	3	1	0	0	0	0	0	1	4	2	0	1	3
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
	1	11	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0
	1	12	2	0	3	5	2	0	0	2	0	0	0	3	3	2	0	2	1	0	1	2
	1	9	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1
	2	18	2	0	0	6	0	0	0	0	0	1	0	1	0	1	2	7	1	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	2	0	0	5	1	0	1	2	0	0	0	0	0	2	0	1	1	0	1	1
	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
	1	2	0	0	1	1	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	2
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	2	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	1	0	1	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	6
	1	4	1	0	1	3	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	1
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0
	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0
	1	1	1	1	0	0	0	1	0	0	0	0	1	1	2	1	1	0	1	0	1	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	3	1	0	0	1	0	1	1	3	0	0	0	1	0	0	2	1	2	0	3	2
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0
	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0
	1	0	2	0	0	0	0	1	2	3	1	0	0	0	0	0	0	1	0	0	1	0
	1	7	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0
	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	2	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	2	0	0	1	0
	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
	1	2	0	1	0	3	0	0	1	0	0	0	1	1	2	2	1	2	1	0	1	1
	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
	1	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	1	0	1	0
	1	3	2	1	0	1	0	0	1	1	0	0	0	1	0	0	2	1	1	0	1	1
	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0
	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0
	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0
	1	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1
	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
	0	4	0	0	0	1	1	0	1	0	0	0	2	0	3	2	0	1	1	0	0	0
	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0
	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0
	0	13	1	0	0	0	1	1	0	3	0	1	0	0	0	2	1	3	3	0	1	0
	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
